"Gender","Department","Seniority","Education","Age","Tenure","WageHour","Start.Date"
"Female","Production","Junior","Graduates",33,14,15.3566888951725,"2004-01-26 12:36:23"
"Female","Production","Junior","Graduates",34,22,19.6673122053591,"1996-01-26 12:36:23"
"Female","Production","Senior","Graduates",19,32,68.4277810745853,"1986-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",32,28,45.620915539782,"1990-01-26 12:36:23"
"Female","Packing","Junior","Graduates",31,26,12.5710088425785,"1992-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",54,31,24.2576348576397,"1987-01-26 12:36:23"
"Female","Accounting","Junior","Graduates",44,20,19.1052351109248,"1998-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Non Graduates",22,29,23.4505052601777,"1989-01-26 12:36:23"
"Female","Packing","Junior","Graduates",20,21,19.7172985067416,"1997-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",22,17,32.200758253919,"2001-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",43,19,34.9743532601784,"1999-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",64,11,20.8612799012046,"2007-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",28,4,26.7290361778449,"2014-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",18,30,21.8509537197753,"1988-01-26 12:36:23"
"Female","Packing","Intermediate","Graduates",53,13,29.2617762870905,"2005-01-26 12:36:23"
"Female","Distribution","Senior","Non Graduates",43,19,49.3661152647706,"1999-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",20,2,20.6852220747674,"2016-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",59,28,25.0847483213176,"1990-01-26 12:36:23"
"Male","Packing","Senior","Graduates",52,32,78.9665009429647,"1986-01-26 12:36:23"
"Male","Production","Senior","Graduates",57,4,51.8646038266943,"2014-01-26 12:36:23"
"Male","Packing","Junior","Graduates",41,17,16.7873192251177,"2001-01-26 12:36:23"
"Female","Sales","Junior","Non Graduates",41,5,16.8982474769832,"2013-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",34,22,18.7611538777529,"1996-01-26 12:36:23"
"Female","Production","Junior","Graduates",17,8,13.3640737834309,"2010-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",23,29,23.5125482833564,"1989-01-26 12:36:23"
"Female","Production","Junior","Graduates",59,25,26.2472518071329,"1993-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",34,23,41.841959868753,"1995-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",36,22,10.5500962347999,"1996-01-26 12:36:23"
"Female","Production","Junior","Graduates",20,3,23.9142254965499,"2015-01-26 12:36:23"
"Male","Packing","Intermediate","Graduates",63,20,41.1520195912475,"1998-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",44,6,34.8330209179295,"2012-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",35,13,23.7624617852152,"2005-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",52,2,16.856255890291,"2016-01-26 12:36:23"
"Male","Production","Senior","Graduates",58,31,56.5761408724687,"1987-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",37,4,14.230255368014,"2014-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",25,3,27.896014845351,"2015-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",58,9,16.734440348825,"2009-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",40,11,55.7231814477161,"2007-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",40,9,16.2030850057478,"2009-01-26 12:36:23"
"Female","Distribution","Intermediate","Graduates",53,9,35.7042135516869,"2009-01-26 12:36:23"
"Female","Production","Junior","Graduates",25,7,13.9137311397413,"2011-01-26 12:36:23"
"Male","Packing","Junior","Graduates",17,19,23.8387189213303,"1999-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",54,35,21.225611473622,"1983-01-26 12:36:23"
"Female","QualityAssuranse","Senior","Graduates",22,25,57.7750675529067,"1993-01-26 12:36:23"
"Female","Production","Intermediate","Graduates",57,21,26.2864720020563,"1997-01-26 12:36:23"
"Male","QualityAssuranse","Junior","Non Graduates",57,7,19.7982426167701,"2011-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",45,21,25.7360698932887,"1997-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",60,28,19.5813851192217,"1990-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",55,27,34.1487577923175,"1991-01-26 12:36:23"
"Male","Production","Senior","Graduates",36,12,44.0356100041509,"2006-01-26 12:36:23"
"Female","Packing","Senior","Graduates",45,9,51.5613017575469,"2009-01-26 12:36:23"
"Male","Marketing","Intermediate","Non Graduates",35,27,39.2989027014644,"1991-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",57,8,17.6304074991634,"2010-01-26 12:36:23"
"Male","QualityAssuranse","Junior","Non Graduates",30,15,22.8759576408166,"2003-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",35,1,24.9215575935568,"2017-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",40,25,30.1495570795222,"1993-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",24,20,24.1978884705952,"1998-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Non Graduates",56,2,16.9763812254813,"2016-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Graduates",52,12,27.3820451168395,"2006-01-26 12:36:23"
"Female","Sales","Junior","Non Graduates",55,30,17.7114924433733,"1988-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",19,27,29.6293794975408,"1991-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",53,16,19.0176810054597,"2002-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",56,32,50.6905766050556,"1986-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",50,12,16.5894899731927,"2006-01-26 12:36:23"
"Male","Distribution","Senior","Graduates",54,9,78.2658702562821,"2009-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",21,28,38.5662750937101,"1990-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",36,16,13.0888938775763,"2002-01-26 12:36:23"
"Male","Distribution","Intermediate","Non Graduates",57,15,37.3231159330232,"2003-01-26 12:36:23"
"Female","QualityAssuranse","Intermediate","Non Graduates",37,3,33.6732977242828,"2015-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",50,23,28.1330309720618,"1995-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",28,30,29.5272471632921,"1988-01-26 12:36:23"
"Male","Marketing","Junior","Non Graduates",58,14,15.1567139259001,"2004-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",28,18,74.8159627853914,"2000-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",50,10,32.5322610085124,"2008-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",62,33,32.1624767566552,"1985-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",18,34,13.7293685119073,"1984-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",56,6,24.193788225837,"2012-01-26 12:36:23"
"Female","Production","Intermediate","Graduates",61,19,32.3462617527826,"1999-01-26 12:36:23"
"Female","Sales","Junior","Non Graduates",61,9,23.522108684513,"2009-01-26 12:36:23"
"Male","Marketing","Intermediate","Non Graduates",23,33,26.6859843039728,"1985-01-26 12:36:23"
"Female","Production","Intermediate","Graduates",57,5,32.0350338679693,"2013-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",58,8,30.7057940629109,"2010-01-26 12:36:23"
"Female","Production","Junior","Graduates",54,14,19.9564332698921,"2004-01-26 12:36:23"
"Female","Production","Senior","Graduates",37,11,80.4100039214758,"2007-01-26 12:36:23"
"Female","Production","Intermediate","Graduates",22,17,32.4043740891172,"2001-01-26 12:36:23"
"Female","Production","Junior","Graduates",39,31,26.9224751430067,"1987-01-26 12:36:23"
"Female","Distribution","Intermediate","Graduates",37,25,29.1543757391227,"1993-01-26 12:36:23"
"Female","Sales","Junior","Graduates",37,17,24.192803420389,"2001-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",57,11,18.9479074836354,"2007-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",22,0,22.3233236713473,"2018-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",48,15,21.2477306481694,"2003-01-26 12:36:23"
"Female","Production","Junior","Graduates",38,10,27.9817494149839,"2008-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",64,13,35.8156195533555,"2005-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",31,34,29.393737430827,"1984-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",21,25,15.3488216748976,"1993-01-26 12:36:23"
"Female","Sales","Junior","Non Graduates",29,15,13.2492117769716,"2003-01-26 12:36:23"
"Male","Marketing","Junior","Non Graduates",40,10,22.6258593542154,"2008-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",45,30,15.946804315399,"1988-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",34,33,28.0905720582159,"1985-01-26 12:36:23"
"Female","QualityAssuranse","Senior","Graduates",35,20,41.6194828283128,"1998-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",24,31,21.300201815723,"1987-01-26 12:36:23"
"Male","Distribution","Intermediate","Non Graduates",48,0,31.5000278443392,"2018-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",53,31,24.777367931666,"1987-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",22,35,26.4550201856631,"1983-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",41,21,12.6132497531283,"1997-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",26,30,19.8216774829825,"1988-01-26 12:36:23"
"Female","Packing","Junior","Graduates",20,34,24.2315328918724,"1984-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",22,5,11.3028349145538,"2013-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",60,12,20.2569020613626,"2006-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Non Graduates",44,16,20.7828661924625,"2002-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",17,23,22.9967904405117,"1995-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",48,16,28.6369869678437,"2002-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",60,10,16.957876440722,"2008-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",43,3,23.3214202781638,"2015-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",27,6,19.9077161996491,"2012-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",52,0,36.1734102491688,"2018-01-26 12:36:23"
"Female","Distribution","Senior","Graduates",57,33,44.1896525992282,"1985-01-26 12:36:23"
"Male","Distribution","Intermediate","Non Graduates",39,27,36.5345715485203,"1991-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",54,34,23.7574893157065,"1984-01-26 12:36:23"
"Female","Accounting","Intermediate","Non Graduates",24,10,26.8558382008385,"2008-01-26 12:36:23"
"Male","QualityAssuranse","Junior","Non Graduates",19,23,24.4129137844212,"1995-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",48,27,32.2620760794627,"1991-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",35,22,34.9641813280122,"1996-01-26 12:36:23"
"Female","Packing","Junior","Graduates",46,21,14.6306764972846,"1997-01-26 12:36:23"
"Female","Distribution","Senior","Graduates",20,9,46.5339219745089,"2009-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",19,0,15.2531150357827,"2018-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",27,12,31.1825837938538,"2006-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",35,8,12.7897881862549,"2010-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",32,29,27.6547812607574,"1989-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",54,32,41.3144181647808,"1986-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",63,26,24.2120594122696,"1992-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",41,7,50.4681190760083,"2011-01-26 12:36:23"
"Female","Production","Junior","Graduates",39,23,20.1553113496194,"1995-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",46,34,60.0905733074732,"1984-01-26 12:36:23"
"Female","Production","Junior","Graduates",61,29,20.3363576226459,"1989-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",32,7,24.5546186318194,"2011-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",29,34,19.485728203594,"1984-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",30,35,21.002651123801,"1983-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Non Graduates",40,5,20.8777211671508,"2013-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",21,7,63.9477661763549,"2011-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Non Graduates",29,10,20.7586766787945,"2008-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",30,3,21.5110125201954,"2015-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",58,35,16.7160967212571,"1983-01-26 12:36:23"
"Male","Packing","Intermediate","Graduates",20,12,36.0579682295386,"2006-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",32,1,26.8596484690305,"2017-01-26 12:36:23"
"Female","Accounting","Senior","Non Graduates",48,25,64.9952070690447,"1993-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",51,24,17.6416063598572,"1994-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",31,26,31.107678441594,"1992-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",25,24,23.3002791888185,"1994-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",23,9,19.8151550451268,"2009-01-26 12:36:23"
"Female","Production","Intermediate","Graduates",18,31,31.5755489563602,"1987-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",43,9,18.0629125688932,"2009-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",24,15,20.8317481687336,"2003-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",33,20,15.8363277151755,"1998-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",56,10,17.9945805984034,"2008-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Non Graduates",61,25,16.3958555966092,"1993-01-26 12:36:23"
"Female","Distribution","Junior","Non Graduates",46,31,20.3260294871899,"1987-01-26 12:36:23"
"Female","Distribution","Senior","Graduates",28,6,46.0075826371196,"2012-01-26 12:36:23"
"Male","Distribution","Junior","Non Graduates",63,16,22.7358416886019,"2002-01-26 12:36:23"
"Male","Packing","Senior","Graduates",46,28,67.9370749392273,"1990-01-26 12:36:23"
"Male","Packing","Junior","Graduates",60,4,15.8115889803739,"2014-01-26 12:36:23"
"Female","Packing","Junior","Graduates",25,1,19.5464899864033,"2017-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",36,21,51.3298731335059,"1997-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",35,28,14.8280007819642,"1990-01-26 12:36:23"
"Female","QualityAssuranse","Senior","Graduates",26,18,64.8652376049214,"2000-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",56,27,53.7466058192329,"1991-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",42,21,21.2383631829101,"1997-01-26 12:36:23"
"Female","Sales","Intermediate","Non Graduates",62,2,25.0516198249129,"2016-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",19,16,68.8358869080028,"2002-01-26 12:36:23"
"Female","Production","Intermediate","Graduates",26,5,36.0274287487978,"2013-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",49,19,29.4252522896304,"1999-01-26 12:36:23"
"Female","Distribution","Senior","Graduates",24,5,76.2166206078251,"2013-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",55,25,24.9536265683721,"1993-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",50,0,25.7707621780982,"2018-01-26 12:36:23"
"Female","Distribution","Senior","Graduates",44,12,72.148524895407,"2006-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",54,29,41.8064014727978,"1989-01-26 12:36:23"
"Female","QualityAssuranse","Intermediate","Non Graduates",55,3,37.5758126224861,"2015-01-26 12:36:23"
"Female","Production","Junior","Graduates",25,2,19.6073132199173,"2016-01-26 12:36:23"
"Male","Production","Senior","Graduates",32,10,59.8982717158659,"2008-01-26 12:36:23"
"Male","Distribution","Junior","Non Graduates",61,20,20.3016624732871,"1998-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",30,25,28.8325811286933,"1993-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",52,2,25.9110160446281,"2016-01-26 12:36:23"
"Female","Production","Junior","Graduates",53,15,14.3492045908861,"2003-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",44,20,21.5252311381684,"1998-01-26 12:36:23"
"Male","Packing","Intermediate","Graduates",33,6,36.3370407549759,"2012-01-26 12:36:23"
"Male","Distribution","Junior","Non Graduates",39,11,25.0049175289113,"2007-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",48,13,15.3168657661605,"2005-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",27,24,21.4832783302784,"1994-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",40,1,24.4236789235377,"2017-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",33,21,63.912702990317,"1997-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",43,1,24.651941244643,"2017-01-26 12:36:23"
"Male","Distribution","Senior","Graduates",29,22,71.7889520603208,"1996-01-26 12:36:23"
"Female","Packing","Senior","Graduates",19,22,49.9742063154422,"1996-01-26 12:36:23"
"Male","Production","Senior","Graduates",22,10,60.5768694538849,"2008-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",31,10,19.2251935931459,"2008-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",36,30,15.2889829110676,"1988-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",28,12,13.5792646879783,"2006-01-26 12:36:23"
"Male","Production","Senior","Graduates",42,10,68.7305069992192,"2008-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",23,8,26.7882820274201,"2010-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",41,29,18.6101844126966,"1989-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",60,26,41.2838418377619,"1992-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",58,7,38.8259008787611,"2011-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",63,21,16.5580575078409,"1997-01-26 12:36:23"
"Male","Production","Junior","Graduates",58,5,23.2244751813891,"2013-01-26 12:36:23"
"Male","Distribution","Intermediate","Non Graduates",46,30,30.3870752798768,"1988-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",46,14,25.8208403616885,"2004-01-26 12:36:23"
"Female","Production","Intermediate","Graduates",46,3,31.8606472102431,"2015-01-26 12:36:23"
"Female","Distribution","Senior","Graduates",25,19,56.6400145209488,"1999-01-26 12:36:23"
"Female","IT","Junior","Non Graduates",57,18,22.7945617281048,"2000-01-26 12:36:23"
"Female","Production","Junior","Graduates",61,7,26.1131640322533,"2011-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",52,8,25.2118023580781,"2010-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",18,14,47.4492891220081,"2004-01-26 12:36:23"
"Male","Distribution","Senior","Graduates",24,26,71.3864250130006,"1992-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",50,12,28.1938626069351,"2006-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",49,28,26.6883681455627,"1990-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",23,8,34.7565548468665,"2010-01-26 12:36:23"
"Male","QualityAssuranse","Junior","Non Graduates",42,13,23.4682647282309,"2005-01-26 12:36:23"
"Female","Accounting","Senior","Graduates",27,22,54.8592607791913,"1996-01-26 12:36:23"
"Male","QualityAssuranse","Junior","Graduates",26,5,24.4282935477737,"2013-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",64,0,13.8990553462098,"2018-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",35,29,14.622312848808,"1989-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",41,32,32.2955491659933,"1986-01-26 12:36:23"
"Male","Packing","Junior","Graduates",29,31,16.2024797607902,"1987-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",19,8,18.7532016988973,"2010-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",25,13,31.6896877989385,"2005-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",48,11,35.7033464056103,"2007-01-26 12:36:23"
"Male","IT","Junior","Non Graduates",51,16,21.7329298580631,"2002-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",62,19,19.9806910864133,"1999-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",61,9,17.1238064972176,"2009-01-26 12:36:23"
"Male","Packing","Intermediate","Graduates",44,31,34.4670786863614,"1987-01-26 12:36:23"
"Female","Production","Intermediate","Graduates",38,31,27.77699957638,"1987-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",36,34,37.3984384322465,"1984-01-26 12:36:23"
"Female","Packing","Senior","Non Graduates",19,26,66.961802412937,"1992-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Non Graduates",22,35,19.2295724705993,"1983-01-26 12:36:23"
"Female","Packing","Intermediate","Graduates",23,30,28.1595019945131,"1988-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",40,27,36.1469566761249,"1991-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",37,34,36.0325162173216,"1984-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",18,33,16.0611546636433,"1985-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",22,21,34.0710000335451,"1997-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",48,32,20.160732398961,"1986-01-26 12:36:23"
"Female","Sales","Junior","Non Graduates",51,13,14.7805023700677,"2005-01-26 12:36:23"
"Female","Distribution","Junior","Non Graduates",26,8,23.3878838535414,"2010-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",52,17,49.8554617896654,"2001-01-26 12:36:23"
"Female","Production","Senior","Graduates",42,7,80.6802562774367,"2011-01-26 12:36:23"
"Male","Production","Junior","Graduates",38,7,21.4585303977334,"2011-01-26 12:36:23"
"Male","Marketing","Intermediate","Graduates",55,25,31.3205763705802,"1993-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",46,6,38.2390524200248,"2012-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",59,15,30.1263465906523,"2003-01-26 12:36:23"
"Female","Production","Junior","Graduates",40,0,20.6575431851531,"2018-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",53,13,29.7135515338017,"2005-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",41,5,29.5370706345636,"2013-01-26 12:36:23"
"Female","QualityAssuranse","Senior","Non Graduates",49,11,48.0547838351725,"2007-01-26 12:36:23"
"Female","Production","Junior","Graduates",46,17,26.1003955015777,"2001-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",37,22,22.5912035554035,"1996-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",54,33,35.2365067068654,"1985-01-26 12:36:23"
"Male","Distribution","Junior","Non Graduates",39,8,20.9680129215182,"2010-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",40,10,22.327224578432,"2008-01-26 12:36:23"
"Female","QualityAssuranse","Senior","Graduates",49,12,84.0602964594951,"2006-01-26 12:36:23"
"Male","Marketing","Senior","Graduates",27,0,54.7880629357775,"2018-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",40,20,25.8131638353226,"1998-01-26 12:36:23"
"Female","Accounting","Senior","Non Graduates",19,35,62.6019858055426,"1983-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",22,17,18.4247645960083,"2001-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",64,21,10.3518924088043,"1997-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",41,35,13.7232541048457,"1983-01-26 12:36:23"
"Female","Packing","Junior","Graduates",22,24,23.6513555897116,"1994-01-26 12:36:23"
"Male","Sales","Junior","Non Graduates",30,4,19.0299408645844,"2014-01-26 12:36:23"
"Male","Distribution","Intermediate","Non Graduates",49,25,37.3077713988329,"1993-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",61,29,19.1641435778255,"1989-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",55,13,19.0559445842326,"2005-01-26 12:36:23"
"Female","Production","Intermediate","Graduates",20,24,39.2758383006979,"1994-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",18,14,18.8604154039742,"2004-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",31,33,19.7748016543838,"1985-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",48,0,35.4202347020106,"2018-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",46,23,34.0955545589545,"1995-01-26 12:36:23"
"Male","Packing","Intermediate","Graduates",32,31,36.4657699407636,"1987-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",45,19,73.4240297727746,"1999-01-26 12:36:23"
"Female","Distribution","Senior","Graduates",59,15,72.2412051531083,"2003-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",30,25,13.8233291420768,"1993-01-26 12:36:23"
"Male","QualityAssuranse","Intermediate","Non Graduates",25,35,26.5637103865162,"1983-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",32,17,28.2500927387499,"2001-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",59,22,21.4752146236189,"1996-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",38,5,30.547864971569,"2013-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",39,13,24.9229891617574,"2005-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",40,17,17.2866705824116,"2001-01-26 12:36:23"
"Female","Distribution","Junior","Graduates",64,15,21.8360095164199,"2003-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",49,29,14.5881316415992,"1989-01-26 12:36:23"
"Male","Distribution","Intermediate","Graduates",61,1,43.0101017132725,"2017-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",48,3,24.0271016346989,"2015-01-26 12:36:23"
"Female","Sales","Junior","Non Graduates",53,33,18.2442230546495,"1985-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",49,16,65.8946695722153,"2002-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",42,23,55.4983346662099,"1995-01-26 12:36:23"
"Female","Production","Junior","Graduates",32,19,20.3987255523769,"1999-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",32,5,16.789642069117,"2013-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Non Graduates",60,31,18.0115595789808,"1987-01-26 12:36:23"
"Male","QualityAssuranse","Intermediate","Non Graduates",44,10,33.5629733620547,"2008-01-26 12:36:23"
"Female","Packing","Senior","Non Graduates",46,14,56.7575440545746,"2004-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",41,4,21.7348206523252,"2014-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",20,18,34.7213940021608,"2000-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",56,17,17.9978586737531,"2001-01-26 12:36:23"
"Female","Packing","Junior","Graduates",54,11,20.8630282770097,"2007-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",55,30,22.2207150030641,"1988-01-26 12:36:23"
"Female","Distribution","Junior","Non Graduates",27,10,20.1538813152771,"2008-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",21,12,27.0389980925882,"2006-01-26 12:36:23"
